candidate_id,identity_key,name_en_candidate,vendor_body_tags,body_part_candidates_ko,equipment_candidates,recording_type_candidates,source_count,male_count,female_count,duplicate_review_group_id,duplicate_review_key,default_male_media_id_candidate,default_female_media_id_candidate,media_pairing_status,name_ko,primary_muscles_ko,secondary_muscles_ko,movement_pattern,posture_context,catalog_status,qa_status
gvc_989eb2b0ae5e,barbell wide squat,Barbell Wide Squat,Thighs,하체,Barbell,weight_reps,2,1,1,gvr_989eb2b0ae5e,barbell wide squat,gv_m_c30555cef9,gv_f_ab76a2f8ec,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_90ed9ab87e8d,barbell wrist curl,Barbell Wrist Curl,Forearms,팔,Barbell,weight_reps,1,0,1,gvr_90ed9ab87e8d,barbell wrist curl,,gv_f_c9bfd4c2b5,female_only,,,,,,review,auto_candidate
gvc_41683cff9bdb,barbell wrist curl version 2,Barbell Wrist Curl (version 2),Forearms,팔,Barbell,weight_reps,1,1,0,gvr_90ed9ab87e8d,barbell wrist curl,gv_m_e9b1250fee,,male_only,,,,,,review,auto_candidate
gvc_827ef3680e33,barbell wrist reverse curl version 2,Barbell Wrist Reverse Curl (version 2),Forearms,팔,Barbell,weight_reps,1,1,0,gvr_c16d0a690995,barbell wrist reverse curl,gv_m_ab77e2ccc2,,male_only,,,,,,review,auto_candidate
gvc_f64ae36258d9,barbell z press,Barbell Z Press,Shoulders,어깨,Barbell,weight_reps,1,1,0,gvr_f64ae36258d9,barbell z press,gv_m_2222ec1bea,,male_only,,,,,,review,auto_candidate
gvc_4a41dec9b5ac,barbell zercher back extension,Barbell Zercher Back Extension,Hips,하체,Barbell,weight_reps,1,1,0,gvr_4a41dec9b5ac,barbell zercher back extension,gv_m_9a776a55c3,,male_only,,,,,,review,auto_candidate
gvc_aefcedcd2009,barbell zercher bulgarian split squat,Barbell Zercher Bulgarian Split Squat,Thighs,하체,Barbell,weight_reps,1,1,0,gvr_aefcedcd2009,barbell zercher bulgarian split squat,gv_m_c33d054195,,male_only,,,,,,review,auto_candidate
gvc_e2dc11becf0d,barbell zercher squat hold,Barbell Zercher Squat Hold,Isometrics,,Barbell,weight_reps,1,1,0,gvr_e2dc11becf0d,barbell zercher squat hold,gv_m_d3aaba8239,,male_only,,,,,,review,auto_candidate
gvc_3b38aaff1f38,baseball hit,Baseball Hit,Plyometrics,,,,1,1,0,gvr_3b38aaff1f38,baseball hit,gv_m_a9c3c03e60,,male_only,,,,,,review,auto_candidate
gvc_5958e2e787b6,basic to cross donkey kick,Basic To Cross Donkey Kick,Hips,하체,,,1,0,1,gvr_5958e2e787b6,basic to cross donkey kick,,gv_f_1674f22bd6,female_only,,,,,,review,auto_candidate
gvc_2d11cc2faab8,basic toe touch,Basic Toe Touch,,,,,1,1,0,gvr_2d11cc2faab8,basic toe touch,gv_m_36fe2fc54a,,male_only,,,,,,review,auto_candidate
gvc_447874eae03f,basketball shot jump,Basketball Shot Jump,Plyometrics,,,,1,1,0,gvr_447874eae03f,basketball shot jump,gv_m_1ee9c949de,,male_only,,,,,,review,auto_candidate
gvc_a9f259385d36,battling ropes,Battling Ropes,,,,,2,1,1,gvr_a9f259385d36,battling ropes,gv_m_06baf41a14,gv_f_680680e945,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_5923ad7f10dc,battling ropes alternate arms jump squat,Battling Ropes Alternate Arms Jump Squat,Plyometrics,,,,1,1,0,gvr_5923ad7f10dc,battling ropes alternate arms jump squat,gv_m_b0fc9778c5,,male_only,,,,,,review,auto_candidate
gvc_fc92b382a556,battling ropes alternating waves with kneeling get,Battling Ropes Alternating Waves With Kneeling Get,,,,,1,1,0,gvr_fc92b382a556,battling ropes alternating waves with kneeling get,gv_m_2f1e734409,,male_only,,,,,,review,auto_candidate
gvc_1ed9ed134abb,battling ropes half kneeling,Battling Ropes Half Kneeling,Cardio,,,,1,1,0,gvr_1ed9ed134abb,battling ropes half kneeling,gv_m_3710fc66d4,,male_only,,,,,,review,auto_candidate
gvc_819eb4bfe5f6,battling ropes jumping jack,Battling Ropes Jumping Jack,Plyometrics,,,,1,1,0,gvr_819eb4bfe5f6,battling ropes jumping jack,gv_m_bfdc77af1f,,male_only,,,,,,review,auto_candidate
gvc_fad3a419fd14,battling ropes power slam,Battling Ropes Power Slam,Plyometrics,,,,1,1,0,gvr_fad3a419fd14,battling ropes power slam,gv_m_411d487da2,,male_only,,,,,,review,auto_candidate
gvc_b815bb442f1e,battling ropes seated,Battling Ropes Seated,Cardio,,,,1,1,0,gvr_b815bb442f1e,battling ropes seated,gv_m_4536f93d09,,male_only,,,,,,review,auto_candidate
gvc_6e1a850f24f8,battling ropes split jump,Battling Ropes Split Jump,Plyometrics,,,,1,1,0,gvr_6e1a850f24f8,battling ropes split jump,gv_m_7a60f5d18b,,male_only,,,,,,review,auto_candidate
gvc_0288e00fdfe7,bear crawl,Bear Crawl,Plyometrics,,,,1,1,0,gvr_0288e00fdfe7,bear crawl,gv_m_eec2e3a360,,male_only,,,,,,review,auto_candidate
gvc_1894f49523ac,bear crawl low hip,Bear Crawl (low Hip),Plyometrics,,,,1,1,0,gvr_1894f49523ac,bear crawl low hip,gv_m_4bb6f2696e,,male_only,,,,,,review,auto_candidate
gvc_f0ff5b0594fd,bear plank,Bear Plank,Plyometrics,,,,1,1,0,gvr_f0ff5b0594fd,bear plank,gv_m_8b7cf1668e,,male_only,,,,,,review,auto_candidate
gvc_945c1a28b0e8,bear plank kickback,Bear Plank Kickback,Hips,하체,,duration,1,1,0,gvr_945c1a28b0e8,bear plank kickback,gv_m_17140482ac,,male_only,,,,,,review,auto_candidate
gvc_56b96b802060,bear push up,Bear Push Up,Chest,가슴,,reps,1,1,0,gvr_56b96b802060,bear push up,gv_m_d9a98cf77a,,male_only,,,,,,review,auto_candidate
gvc_ed86b6135d3d,bear sit kickout,Bear Sit Kickout,Thighs,하체,,,1,0,1,gvr_ed86b6135d3d,bear sit kickout,,gv_f_fe431dbeb0,female_only,,,,,,review,auto_candidate
gvc_8ed6af3d348b,bear walk,Bear Walk,Plyometrics,,,,1,1,0,gvr_8ed6af3d348b,bear walk,gv_m_78ac72dd3d,,male_only,,,,,,review,auto_candidate
gvc_e5be2383128c,behind head push butt kick,Behind Head Push Butt Kick,Plyometrics,,,,1,0,1,gvr_e5be2383128c,behind head push butt kick,,gv_f_524dc13425,female_only,,,,,,review,auto_candidate
gvc_822415604cd9,behind the back clap,Behind The Back Clap,Chest,가슴,,,1,0,1,gvr_822415604cd9,behind the back clap,,gv_f_76e38ad675,female_only,,,,,,review,auto_candidate
gvc_ff1925407566,behind the head ball slam,Behind The Head Ball Slam,Plyometrics,,,,2,1,1,gvr_ff1925407566,behind the head ball slam,gv_m_53690e3705,gv_f_7f22b7c230,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_1838ed950bb8,behind the head clap,Behind The Head Clap,Back,등,,,1,0,1,gvr_1838ed950bb8,behind the head clap,,gv_f_e013fe7b68,female_only,,,,,,review,auto_candidate
gvc_73c9591960ef,bench dip knees bent,Bench Dip (knees Bent),Upper-Arms,팔,,,2,1,1,gvr_73c9591960ef,bench dip knees bent,gv_m_c1fbfc74e8,gv_f_c867eb30d6,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_990c735ed497,bench dip hold,Bench Dip Hold,Waist,코어,,,1,1,0,gvr_990c735ed497,bench dip hold,gv_m_06eaa5436a,,male_only,,,,,,review,auto_candidate
gvc_e9291c904ddc,bench dip on floor,Bench Dip On Floor,Upper-Arms,팔,,,2,1,1,gvr_e9291c904ddc,bench dip on floor,gv_m_4f736619c6,gv_f_2bb27ceba0,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_d8731fd679de,bench hip extension,Bench Hip Extension,Hips,하체,,,1,1,0,gvr_d8731fd679de,bench hip extension,gv_m_55afd8fd54,,male_only,,,,,,review,auto_candidate
gvc_a2ead4e5c4a3,bench pull ups,Bench Pull Ups,Back,등,,,2,1,1,gvr_a2ead4e5c4a3,bench pull ups,gv_m_58497f7781,gv_f_a0532e66ad,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_969b1433d4fa,bent arm chest stretch,Bent Arm Chest Stretch,Chest,가슴,,duration,1,1,0,gvr_969b1433d4fa,bent arm chest stretch,gv_m_3f1f82dea8,,male_only,,,,,,review,auto_candidate
gvc_554ff5fac1ca,bent arm lift,Bent Arm Lift,Shoulders,어깨,,,1,0,1,gvr_554ff5fac1ca,bent arm lift,,gv_f_1f3a9553b8,female_only,,,,,,review,auto_candidate
gvc_608f83f206cf,bent arm lift shoulders,Bent Arm Lift Shoulders,,,,,1,0,1,gvr_608f83f206cf,bent arm lift shoulders,,gv_f_d7f0d8bf8c,female_only,,,,,,review,auto_candidate
gvc_aaf0b303470e,bent knee abduction crunch with arms through fema,Bent Knee Abduction Crunch With Arms Through (fema,,,,reps,1,0,1,gvr_aaf0b303470e,bent knee abduction crunch with arms through fema,,gv_f_07dbcb61ad,female_only,,,,,,review,auto_candidate
gvc_1186bf10397d,bent knee back to side kick,Bent Knee Back To Side Kick,Hips,하체,,,2,1,1,gvr_1186bf10397d,bent knee back to side kick,gv_m_5660466075,gv_f_1119336678,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_8098f2439c54,bent knee lying twist,Bent Knee Lying Twist,Waist,코어,,,2,1,1,gvr_8098f2439c54,bent knee lying twist,gv_m_4ba634c14c,gv_f_a09d9bdd44,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_92655028dc91,bent knee lying twist on stability ball,Bent Knee Lying Twist (on Stability Ball),Waist,코어,Stability Ball,,1,0,1,gvr_92655028dc91,bent knee lying twist on stability ball,,gv_f_e7bcb539d6,female_only,,,,,,review,auto_candidate
gvc_c03d8a8bbe22,bent leg circle kick kneeling,Bent Leg Circle Kick (kneeling),Hips,하체,,,1,0,1,gvr_c03d8a8bbe22,bent leg circle kick kneeling,,gv_f_108a832690,female_only,,,,,,review,auto_candidate
gvc_55b1847b55af,bent leg kickback kneeling,Bent Leg Kickback (kneeling),Hips,하체,,,2,1,1,gvr_55b1847b55af,bent leg kickback kneeling,gv_m_d35ad0416f,gv_f_4f748e1a81,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_5433c644f821,bent leg side kick kneeling,Bent Leg Side Kick (kneeling),Hips,하체,,,2,1,1,gvr_5433c644f821,bent leg side kick kneeling,gv_m_8e1dbc81c1,gv_f_59c772a81f,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_5aecc1769b45,bent over back extension scapular adduction,Bent Over Back Extension Scapular Adduction,,,,,1,1,0,gvr_5aecc1769b45,bent over back extension scapular adduction,gv_m_0a2047b848,,male_only,,,,,,review,auto_candidate
gvc_0b5109f8a5f1,bent over row with towel,Bent Over Row With Towel,Back,등,,,1,1,0,gvr_0b5109f8a5f1,bent over row with towel,gv_m_4305391201,,male_only,,,,,,review,auto_candidate
gvc_8f239f89969f,bent over shoulder pendulum,Bent Over Shoulder Pendulum,Back,등,,,1,0,1,gvr_8f239f89969f,bent over shoulder pendulum,,gv_f_d6bfc29ad5,female_only,,,,,,review,auto_candidate
gvc_a7d795d74b9e,bent over twist,Bent Over Twist,Waist,코어,,,1,1,0,gvr_a7d795d74b9e,bent over twist,gv_m_defc9dbbe1,,male_only,,,,,,review,auto_candidate
gvc_e304998b4383,between legs throw side kick,Between Legs Throw Side Kick,Plyometrics,,,,1,0,1,gvr_e304998b4383,between legs throw side kick,,gv_f_fdab6d045b,female_only,,,,,,review,auto_candidate
gvc_6b8413581de2,biceps curl front step,Biceps Curl Front Step,Plyometrics,,,,2,1,1,gvr_6b8413581de2,biceps curl front step,gv_m_1a44cc1923,gv_f_b34992ef2d,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_dc8f4148c37b,biceps curl front step version 2,Biceps Curl Front Step (version 2),Plyometrics,,,,1,0,1,gvr_6b8413581de2,biceps curl front step,,gv_f_2967716672,female_only,,,,,,review,auto_candidate
gvc_895f10509d5d,biceps curl under table,Biceps Curl Under Table,Upper-Arms,팔,,,1,1,0,gvr_895f10509d5d,biceps curl under table,gv_m_e29cac98c8,,male_only,,,,,,review,auto_candidate
gvc_3bfc5c96fb96,biceps leg concentration curl,Biceps Leg Concentration Curl,Upper-Arms,팔,,,1,1,0,gvr_3bfc5c96fb96,biceps leg concentration curl,gv_m_816ea145ad,,male_only,,,,,,review,auto_candidate
gvc_d4ddfd58a9fd,biceps squeeze with towel,Biceps Squeeze With Towel,Upper-Arms,팔,,,1,1,0,gvr_d4ddfd58a9fd,biceps squeeze with towel,gv_m_1a4735fbae,,male_only,,,,,,review,auto_candidate
gvc_d5d929e02fa7,biceps table row,Biceps Table Row,Upper-Arms,팔,,,1,1,0,gvr_d5d929e02fa7,biceps table row,gv_m_e919ead196,,male_only,,,,,,review,auto_candidate
gvc_65c0d6ceec93,bicycle,Bicycle,Pilates,,,,1,0,1,gvr_65c0d6ceec93,bicycle,,gv_f_88dbd5f1f7,female_only,,,,,,review,auto_candidate
gvc_e929adcb4db4,bicycle crunch,Bicycle Crunch,Waist,코어,,reps,2,1,1,gvr_e929adcb4db4,bicycle crunch,gv_m_92568f4b46,gv_f_03dcc11a57,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_6e7b5b118793,bicycle recline walk,Bicycle Recline Walk,Cardio,,,,2,1,1,gvr_6e7b5b118793,bicycle recline walk,gv_m_9ac6d14091,gv_f_7867f455f5,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_90bdf9310254,bicycle v up,Bicycle V Up,Waist,코어,,,1,1,0,gvr_90bdf9310254,bicycle v up,gv_m_1c28e8d2de,,male_only,,,,,,review,auto_candidate
gvc_fb11c09df3c7,big turn back stretch,Big Turn Back Stretch,Chest,가슴,,duration,1,0,1,gvr_fb11c09df3c7,big turn back stretch,,gv_f_f1365c73df,female_only,,,,,,review,auto_candidate
gvc_a5dd3daa958f,bike crunch and feet tap,Bike Crunch And Feet Tap,Waist,코어,,reps,1,0,1,gvr_a5dd3daa958f,bike crunch and feet tap,,gv_f_8160535fc8,female_only,,,,,,review,auto_candidate
gvc_7b378358b326,bird dog,Bird Dog,Back; Waist,등; 코어,,,2,1,1,gvr_7b378358b326,bird dog,gv_m_0885e6d30b,gv_f_b36b18d779,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_7c1dbde0ca1b,bird dog version 2,Bird Dog (version 2),Back,등,,,1,0,1,gvr_7b378358b326,bird dog,,gv_f_6cea8af2c5,female_only,,,,,,review,auto_candidate
gvc_d3f24c2394ea,bird dog hold,Bird Dog Hold,Stretching,,,,1,0,1,gvr_d3f24c2394ea,bird dog hold,,gv_f_1735265501,female_only,,,,,,review,auto_candidate
gvc_9e16548c2360,bird dog plank,Bird Dog Plank,Waist,코어,,duration,1,1,0,gvr_9e16548c2360,bird dog plank,gv_m_f4e3f57d38,,male_only,,,,,,review,auto_candidate
gvc_e1ae9625a2f3,bird of paradise pose svarga dvijasana,Bird Of Paradise Pose Svarga Dvijasana,Stretching,,,,1,0,1,gvr_e1ae9625a2f3,bird of paradise pose svarga dvijasana,,gv_f_75012b5102,female_only,,,,,,review,auto_candidate
gvc_9657d9a0a769,boat stretch,Boat Stretch,Waist,코어,,duration,1,1,0,gvr_9657d9a0a769,boat stretch,gv_m_2d369a4bb6,,male_only,,,,,,review,auto_candidate
gvc_a8e34fadbf6b,boat yoga pose,Boat Yoga Pose,Stretching,,,,1,0,1,gvr_a8e34fadbf6b,boat yoga pose,,gv_f_d8514649de,female_only,,,,,,review,auto_candidate
gvc_2a92f05d45ad,body extension backward reach,Body Extension (backward Reach),Thighs,하체,,,1,1,0,gvr_2a92f05d45ad,body extension backward reach,gv_m_08d71d0c46,,male_only,,,,,,review,auto_candidate
gvc_710a67d2ff39,body open cross feet,Body Open Cross Feet,Plyometrics,,,,1,1,0,gvr_710a67d2ff39,body open cross feet,gv_m_c27d7fcf14,,male_only,,,,,,review,auto_candidate
gvc_6d80c388a483,body rock to down dog,Body Rock To Down Dog,Stretching,,,,2,1,1,gvr_6d80c388a483,body rock to down dog,gv_m_583b00ec59,gv_f_00c9c0a6cb,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_6be9459d9b6d,body saw plank,Body Saw Plank,Shoulders,어깨,,duration,1,1,0,gvr_6be9459d9b6d,body saw plank,gv_m_a828187fbb,,male_only,,,,,,review,auto_candidate
gvc_cd9530685c1e,body slide,Body Slide,Waist,코어,,,1,0,1,gvr_cd9530685c1e,body slide,,gv_f_3db8a660ba,female_only,,,,,,review,auto_candidate
gvc_7547e8717d45,body throw,Body Throw,Plyometrics,,,,1,0,1,gvr_7547e8717d45,body throw,,gv_f_ef842ff5ec,female_only,,,,,,review,auto_candidate
gvc_a9c751a0ff3c,body up,Body Up,Upper-Arms,팔,,,2,1,1,gvr_a9c751a0ff3c,body up,gv_m_9f52042d6b,gv_f_ec6d3392f6,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_82b748c85b0b,bodybuilding pose,Bodybuilding Pose,,,,duration,2,1,1,gvr_82b748c85b0b,bodybuilding pose,gv_m_08190c97fb,gv_f_4685ddd93a,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_dbf163d8fa20,bodyweight arms out squat,Bodyweight Arms Out Squat,Thighs,하체,,,1,0,1,gvr_dbf163d8fa20,bodyweight arms out squat,,gv_f_ebf07d3aca,female_only,,,,,,review,auto_candidate
gvc_a991e1c50982,bodyweight around head rotation,Bodyweight Around Head Rotation,Shoulders,어깨,,,1,0,1,gvr_a991e1c50982,bodyweight around head rotation,,gv_f_e7e1e02148,female_only,,,,,,review,auto_candidate
gvc_340054929e93,bodyweight bench squat,Bodyweight Bench Squat,Thighs,하체,,,1,0,1,gvr_340054929e93,bodyweight bench squat,,gv_f_ee99850647,female_only,,,,,,review,auto_candidate
gvc_ec6b54c21c11,bodyweight bent over rear delt fly,Bodyweight Bent Over Rear Delt Fly,Shoulders,어깨,,,2,1,1,gvr_ec6b54c21c11,bodyweight bent over rear delt fly,gv_m_799fa81fee,gv_f_da46576dfc,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_9be48613a5dd,bodyweight bent over row,Bodyweight Bent Over Row,Back,등,,,1,0,1,gvr_9be48613a5dd,bodyweight bent over row,,gv_f_0eff11a885,female_only,,,,,,review,auto_candidate
gvc_a767194b5207,bodyweight bouncing shift,Bodyweight Bouncing Shift,Plyometrics,,,,1,0,1,gvr_a767194b5207,bodyweight bouncing shift,,gv_f_a9284bf52c,female_only,,,,,,review,auto_candidate
gvc_2b6113a5e8df,bodyweight bouncing shift sky reach,Bodyweight Bouncing Shift Sky Reach,Plyometrics,,,,1,0,1,gvr_2b6113a5e8df,bodyweight bouncing shift sky reach,,gv_f_38955933d5,female_only,,,,,,review,auto_candidate
gvc_a8b8ab31cfce,bodyweight calf raise wall sit,Bodyweight Calf Raise Wall Sit,Calves,하체,,duration,1,1,0,gvr_a8b8ab31cfce,bodyweight calf raise wall sit,gv_m_85b045cdff,,male_only,,,,,,review,auto_candidate
gvc_c16c65b7f777,bodyweight deadlift shin tap,Bodyweight Deadlift Shin Tap,Hips,하체,,,1,0,1,gvr_c16c65b7f777,bodyweight deadlift shin tap,,gv_f_e24b6bdb63,female_only,,,,,,review,auto_candidate
gvc_5bc5c00bd671,bodyweight deep prisoner squat,Bodyweight Deep Prisoner Squat,Thighs,하체,,,1,1,0,gvr_5bc5c00bd671,bodyweight deep prisoner squat,gv_m_38d9b7b136,,male_only,,,,,,review,auto_candidate
gvc_ae2c3b1b4b2c,bodyweight double triceps kickback,Bodyweight Double Triceps Kickback,Upper-Arms,팔,,,1,0,1,gvr_ae2c3b1b4b2c,bodyweight double triceps kickback,,gv_f_4c7c9b4dff,female_only,,,,,,review,auto_candidate
gvc_34980d4dea0c,bodyweight forward lunge smaller stance upright torso,Bodyweight Forward Lunge (smaller Stance Upright Torso),Thighs,하체,,reps,1,1,0,gvr_34980d4dea0c,bodyweight forward lunge smaller stance upright torso,gv_m_0b89d96470,,male_only,,,,,,review,auto_candidate
gvc_a2988ff6a04b,bodyweight frog hip thrust,Bodyweight Frog Hip Thrust,Hips,하체,,,1,1,0,gvr_a2988ff6a04b,bodyweight frog hip thrust,gv_m_72ed66f148,,male_only,,,,,,review,auto_candidate
gvc_5bb51f0a9501,bodyweight frog pump,Bodyweight Frog Pump,Hips,하체,,,1,0,1,gvr_5bb51f0a9501,bodyweight frog pump,,gv_f_35dc1373e6,female_only,,,,,,review,auto_candidate
gvc_269e3c72c409,bodyweight front plank to downward dog,Bodyweight Front Plank To Downward Dog,Plyometrics,,,,1,1,0,gvr_269e3c72c409,bodyweight front plank to downward dog,gv_m_9b5f21ec07,,male_only,,,,,,review,auto_candidate
gvc_051cd1435f46,bodyweight front slam,Bodyweight Front Slam,Waist,코어,,,2,1,1,gvr_051cd1435f46,bodyweight front slam,gv_m_a0ba65db45,gv_f_151d4e4b9d,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_d42ab99a26cb,bodyweight full squat with overhead press,Bodyweight Full Squat With Overhead Press,Plyometrics,,,,1,1,0,gvr_d42ab99a26cb,bodyweight full squat with overhead press,gv_m_6f84a0e8f9,,male_only,,,,,,review,auto_candidate
gvc_7943775da6f6,bodyweight full squat with overhead press version,Bodyweight Full Squat With Overhead Press (version,,,,,2,1,1,gvr_7943775da6f6,bodyweight full squat with overhead press version,gv_m_a47192e342,gv_f_1d165aefdd,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_3a59dd4dc986,bodyweight glute bridge chest press,Bodyweight Glute Bridge Chest Press,Chest,가슴,,,1,0,1,gvr_3a59dd4dc986,bodyweight glute bridge chest press,,gv_f_607be20b85,female_only,,,,,,review,auto_candidate
gvc_17d01e0fd130,bodyweight good morning,Bodyweight Good Morning,Hips,하체,,,1,1,0,gvr_17d01e0fd130,bodyweight good morning,gv_m_b808060be1,,male_only,,,,,,review,auto_candidate
gvc_dab9f1e70e21,bodyweight good morning row,Bodyweight Good Morning Row,Hips,하체,,,1,1,0,gvr_dab9f1e70e21,bodyweight good morning row,gv_m_fccea7167c,,male_only,,,,,,review,auto_candidate
gvc_547c4f752cc9,bodyweight half sissy squat wall supported,Bodyweight Half Sissy Squat Wall Supported,,,,,1,1,0,gvr_547c4f752cc9,bodyweight half sissy squat wall supported,gv_m_09f63988a5,,male_only,,,,,,review,auto_candidate
gvc_bacf59e1f55f,bodyweight half squat,Bodyweight Half Squat,Thighs,하체,,,1,1,0,gvr_bacf59e1f55f,bodyweight half squat,gv_m_e1886047be,,male_only,,,,,,review,auto_candidate
gvc_183acc2227cf,bodyweight hands behind head romanian deadlift fe,Bodyweight Hands Behind Head Romanian Deadlift (fe,,,,,1,0,1,gvr_183acc2227cf,bodyweight hands behind head romanian deadlift fe,,gv_f_cd5acc83b4,female_only,,,,,,review,auto_candidate
gvc_f800ab881df3,bodyweight heel elevated bulgarian split squat ma,Bodyweight Heel Elevated Bulgarian Split Squat (ma,,,,,1,1,0,gvr_f800ab881df3,bodyweight heel elevated bulgarian split squat ma,gv_m_4cc8dcfc01,,male_only,,,,,,review,auto_candidate
gvc_68baf1d7de5e,bodyweight heel elevated squat,Bodyweight Heel Elevated Squat,Thighs,하체,,,1,1,0,gvr_68baf1d7de5e,bodyweight heel elevated squat,gv_m_372ecab36c,,male_only,,,,,,review,auto_candidate
gvc_ede7e17297bb,bodyweight invisible equipment swing,Bodyweight Invisible Equipment Swing,Hips,하체,,,1,0,1,gvr_ede7e17297bb,bodyweight invisible equipment swing,,gv_f_301448a215,female_only,,,,,,review,auto_candidate
gvc_c68ae0af1ae0,bodyweight knee thrust,Bodyweight Knee Thrust,Plyometrics,,,,1,1,0,gvr_c68ae0af1ae0,bodyweight knee thrust,gv_m_59ff740054,,male_only,,,,,,review,auto_candidate
gvc_27ccc3e5261e,bodyweight knee to hand tap,Bodyweight Knee To Hand Tap,Plyometrics,,,,1,1,0,gvr_27ccc3e5261e,bodyweight knee to hand tap,gv_m_86e1782da3,,male_only,,,,,,review,auto_candidate
